recno,Name,RAJ2000,DEJ2000,LengthMpc,e_LengthMpc,LengthAng,z,e_z,Ref,FistDisc
8328,ILTJ082601.52+325853.1,126.5006456,32.98050000326,1.18677,0.12637,2.2921,1.342,0.13,ML (this work),ML (this work)
7664,ILTJ082450.83+331428.8,126.2092952,33.24347986157,0.81992,0.09468,1.6452,1.041,0.077,ML (this work),ML (this work)
3039,ILTJ082605.97+332937.6,126.524166,33.49939351764,1.33266,0.1911,2.7665,0.907,0.158,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3022,ILTJ082824.04+335830.3,127.1004931,33.97475035095,1.23559,0.15304,2.4211,1.187,0.34,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3852,ILTJ082752.79+343144.5,126.970786,34.54041583157,1.39715,0.26687,4.9781,0.308,0.039,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
794,ILTJ082458.21+344905.2,126.243203,34.81887126288,0.91811,0.1315,1.8829,0.949,0.187,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3311,ILTJ083214.83+342527.7,128.070149,34.42247261023,2.02929,0.28549,4.5785,0.708,0.073,RGZ (Hardcastle et al. 2023),Oei et al. 2023
1974,ILTJ083301.96+344159.8,128.25517,34.69931946402,0.94855,0.13908,2.0351,0.814,0.122,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
8260,ILTJ083326.97+344646.9,128.3625158,34.7793622129,0.74516,0.09669,1.4983,1.031,0.163,ML (this work),ML (this work)
2105,ILTJ083651.88+353209.0,129.216829,35.53629880792,1.02206,0.14774,2.2743,0.734,0.088,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
580,ILTJ083337.90+352739.4,128.400677,35.46012399476,0.79948,0.09599,1.6103,1.023,0.097,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
9127,ILTJ083500.03+360444.6,128.7500871,36.07939842841,1.04258,0.2194,2.3272,0.728,0.264,ML (this work),ML (this work)
4325,ILTJ083453.10+361133.7,128.720505,36.1929634073,0.71493,0.07164,2.1132,0.41214,0.00013,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5740,ILTJ082856.74+354912.6,127.235304,35.81981256517,1.80124,0.24974,4.1817,0.66,0.059,RGZ (Hardcastle et al. 2023),Oei et al. 2023
2904,ILTJ083113.75+363022.0,127.802804,36.50796694631,1.35672,0.13599,3.9715,0.41893,0.00015,RGZ (Hardcastle et al. 2023),Oei et al. 2023
7062,ILTJ083121.66+364445.8,127.8450418,36.74829033802,1.30935,0.15941,2.7787,0.842,0.057,ML (this work),ML (this work)
7371,ILTJ081741.05+354207.2,124.421342,35.70325739433,0.83768,0.08394,2.726,0.35304,0.0001,ML (this work),ML (this work)
7352,ILTJ081701.04+361043.0,124.2476067,36.17565869341,0.86355,0.13562,1.7926,0.907,0.228,ML (this work),ML (this work)
7824,ILTJ082617.68+354538.3,126.5720924,35.76042485435,0.95539,0.11283,1.9732,0.924,0.061,ML (this work),ML (this work)
10085,,126.640424,35.926623,1.267,0.046,4.1,0.3558,9e-05,Oei et al. 2023,Oei et al. 2023
10183,,126.820129,36.516983,1.184,0.044,4.0,0.3332,9e-05,Oei et al. 2023,Oei et al. 2023
7345,ILTJ083046.54+370137.8,127.699412,37.03317904841,0.86579,0.10545,1.8458,0.83,0.055,ML (this work),ML (this work)
5564,ILTJ082644.36+370550.8,126.684475,37.0975493043,0.74909,0.09041,1.4867,1.1,0.139,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
4475,ILTJ082357.56+364959.2,125.99267493353,36.83159978182,0.98263,0.09829,1.8956,1.36157,0.00045,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
9605,,126.305725,37.066522,1.837,0.066,4.1,0.72741,0.00021,Oei et al. 2023,Oei et al. 2023
3599,ILTJ082157.30+370931.2,125.489179,37.15949425301,0.83422,0.12303,2.0555,0.578,0.056,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
10999,,126.8362917,37.7851944,0.736,0.0,1.57,0.82738,0.0,Mahato et al. 2021,Mahato et al. 2021
8947,ILTJ082746.58+375004.4,126.9440231,37.83542109104,0.72261,0.10748,1.4715,0.976,0.253,ML (this work),ML (this work)
7488,ILTJ082638.44+375653.8,126.6610485,37.94617022922,1.04165,0.11718,2.0263,1.253,0.168,ML (this work),ML (this work)
9188,ILTJ082708.53+381642.5,126.7796405,38.27059890455,1.13048,0.11321,2.7815,0.57973,0.00016,ML (this work),ML (this work)
9003,ILTJ080413.57+334447.8,121.0565477,33.74699361713,0.70346,0.07963,1.4121,1.039,0.064,ML (this work),ML (this work)
3936,ILTJ080358.45+335833.7,120.998346,33.9729026574,0.70645,0.10723,1.8825,0.495,0.046,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1452,ILTJ080658.88+335708.6,121.74251078075,33.94954828931,0.71201,0.0961,1.4803,0.90214,0.11909,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
2642,ILTJ080503.38+341454.8,121.2635341,34.24870134173,0.8749,0.146,1.8388,0.869,0.241,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1575,ILTJ080502.50+341532.9,121.2591,34.25734460675,1.63776,0.27116,3.807,0.658,0.105,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
8584,ILTJ080730.27+344051.1,121.8808374,34.68100355926,1.21209,0.14874,2.4153,1.077,0.141,ML (this work),ML (this work)
10277,,120.30535,34.675223,1.071,0.014,11.1,0.08269,2e-05,Oei et al. 2023,Oei et al. 2023
7158,ILTJ080438.34+352635.6,121.1594826,35.44120460565,1.18365,0.14529,2.5499,0.804,0.053,ML (this work),ML (this work)
5158,ILTJ081108.04+352211.3,122.783655,35.36992558672,0.79278,0.10064,1.5658,1.13,0.243,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6092,ILTJ080954.08+354538.9,122.474097,35.7498936904,2.15482,0.21557,5.9183,0.46822,3e-05,RGZ (Hardcastle et al. 2023),Oei et al. 2023
10145,,122.969297,36.012987,1.208,0.045,4.0,0.34345,3e-05,Oei et al. 2023,Oei et al. 2023
2358,ILTJ080823.18+355504.6,122.093323,35.918080724,1.13744,0.13423,2.3709,0.894,0.055,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
4465,ILTJ080721.85+360023.7,121.840466,36.00834659557,1.66195,0.20532,3.4345,0.922,0.081,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
7401,ILTJ081010.03+364542.7,122.5403301,36.76126124139,0.75612,0.07006,1.456,1.395,0.576,ML (this work),ML (this work)
1107,ILTJ075827.12+342459.9,119.6127,34.41848666916,0.99775,0.13333,2.4271,0.594,0.041,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
10047,,119.968977,34.871834,1.298,0.041,4.7,0.30041,5e-05,Oei et al. 2023,Oei et al. 2023
12,ILTJ075718.57+345921.3,119.32785526809,34.98477271977,0.9676,0.09691,3.9005,0.25857,5e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6400,ILTJ080052.08+352226.1,120.21407645909,35.37150330383,0.7661,0.09522,1.5755,0.939,0.089,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3466,ILTJ075949.14+353237.6,119.955969,35.54320133457,0.91895,0.09201,2.4829,0.48241,0.0001,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1668,ILTJ075620.58+352608.2,119.085929,35.43668568165,1.62495,0.2652,5.9784,0.294,0.025,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
394,ILTJ075421.11+360435.5,118.5870406,36.07867705848,1.51036,0.19402,3.2175,0.832,0.074,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6644,ILTJ075857.56+355645.1,119.7429167,35.9454625154,1.59184,0.1593,3.5183,0.74748,0.00013,ML (this work),Mahato et al. 2021
7476,ILTJ075706.88+355853.0,119.2793692,35.9796645352,0.82181,0.0823,5.6165,0.13296,2e-05,ML (this work),Oei et al. 2023
9883,,120.158687,36.348341,1.461,0.086,2.9,1.102,0.152,Oei et al. 2023,Oei et al. 2023
453,ILTJ075935.67+363750.6,119.900144,36.63075457097,1.35225,0.16137,2.6737,1.123,0.142,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
10230,,119.26227,36.622417,1.129,0.023,7.4,0.13948,3e-05,Oei et al. 2023,Oei et al. 2023
3308,ILTJ075751.84+364016.8,119.47155766048,36.67277874985,0.99035,0.09918,6.9707,0.12844,2e-05,RGZ (Hardcastle et al. 2023),Oei et al. 2023
5050,ILTJ075806.65+364838.5,119.526741,36.81232486132,1.00986,0.10107,3.1106,0.38512,5e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
4135,ILTJ080504.12+361910.8,121.267342,36.32055168767,1.76677,0.04678,3.4575,2.127,0.8,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
833,ILTJ080121.95+363033.7,120.330114,36.50583105855,0.88808,0.15844,1.9732,0.737,0.173,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
209,ILTJ080302.10+364734.3,120.7634877,36.79569326774,0.9144,0.10893,1.812,1.109,0.131,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
8995,ILTJ080757.90+372847.6,121.9899115,37.47986972336,0.70203,0.08698,1.502,0.821,0.059,ML (this work),ML (this work)
7938,ILTJ080557.94+372413.6,121.4938148,37.40284521823,0.73051,0.09448,1.5574,0.83,0.076,ML (this work),ML (this work)
2584,ILTJ080214.09+371917.6,120.5567937,37.32109251211,1.24659,0.16072,2.7171,0.777,0.063,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5910,ILTJ080605.15+375251.4,121.522161,37.88170561641,0.70881,0.07283,1.3664,1.374,0.408,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
9389,,123.749614,37.094028,2.412,0.105,5.8,0.60885,0.0471,Oei et al. 2023,Oei et al. 2023
5238,ILTJ081547.44+371112.2,123.934324,37.17125114354,0.72898,0.07301,3.963,0.17524,3e-05,RGZ (Hardcastle et al. 2023),Oei et al. 2023
4613,ILTJ081142.51+364447.9,122.92337089828,36.74831033694,0.70325,0.13258,2.534,0.303,0.037,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
7280,ILTJ081051.37+372309.7,122.7148976,37.38672754491,0.73916,0.09058,1.4759,1.066,0.133,ML (this work),ML (this work)
1624,ILTJ081354.77+375523.3,123.485343,37.92557804528,1.06839,0.13288,2.2615,0.849,0.066,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
244,ILTJ081239.72+375248.9,123.160995,37.89247662857,0.73978,0.07412,2.5718,0.31937,8e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
924,ILTJ081330.16+380148.0,123.3755151,38.0301073628,1.05726,0.13828,2.2514,0.833,0.081,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3914,ILTJ082248.09+375511.5,125.714856,37.93133667454,0.94985,0.1344,2.7647,0.423,0.028,RGZ (Hardcastle et al. 2023),Oei et al. 2023
1175,ILTJ082408.14+381850.9,126.029487,38.31617888046,3.69931,0.89734,9.5307,0.528,0.161,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5055,ILTJ082330.50+384118.3,125.861835,38.69359787351,1.80427,0.23152,5.6039,0.38,0.016,RGZ (Hardcastle et al. 2023),Oei et al. 2023
5812,ILTJ081718.61+390510.3,124.330781,39.08393886975,0.88576,0.11831,1.7967,0.992,0.161,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3523,ILTJ081653.97+391118.9,124.22392,39.18781525514,0.85856,0.08609,2.366,0.46538,0.00021,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1518,ILTJ082023.45+384906.8,125.094268,38.8405161721,0.92201,0.16568,3.433,0.289,0.031,RGZ (Hardcastle et al. 2023),Oei et al. 2023
5752,ILTJ082011.56+395642.0,125.040735,39.95619318751,1.51819,0.15204,4.514,0.40811,9e-05,RGZ (Hardcastle et al. 2023),Oei et al. 2023
9044,ILTJ081207.99+375434.9,123.0328511,37.91019129554,0.8197,0.1043,1.8268,0.731,0.051,ML (this work),ML (this work)
2952,ILTJ081212.26+384543.5,123.055719,38.76089377134,0.82649,0.0828,4.1601,0.193,4e-05,RGZ (Hardcastle et al. 2023),Oei et al. 2023
2629,ILTJ080651.45+381704.2,121.7168399,38.2813117462,0.78382,0.10914,1.8027,0.675,0.063,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
9325,,121.439357,38.257264,2.936,0.215,9.0,0.3877,0.0445,Oei et al. 2023,Oei et al. 2023
5003,ILTJ080637.07+382926.4,121.65334,38.49021606654,1.84216,0.18423,4.6514,0.54959,1e-05,RGZ (Hardcastle et al. 2023),Oei et al. 2023
8926,ILTJ080739.18+382755.8,121.9020394,38.46631262767,0.71997,0.1238,1.9687,0.472,0.06,ML (this work),ML (this work)
2801,ILTJ080747.67+385736.0,121.9480976718,38.96117382235,0.70049,0.08182,1.41,1.026,0.08,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
10488,,122.148485,38.914502,0.891,0.008,17.8,0.04081,1e-05,Oei et al. 2023,Oei et al. 2023
7857,ILTJ081043.37+395004.0,122.6791928,39.8373943665,1.27454,0.1859,2.6742,0.874,0.149,ML (this work),ML (this work)
916,ILTJ081333.80+394738.0,123.391797,39.79391795955,1.67793,0.18902,3.4016,0.99444,0.05234,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
2196,ILTJ081847.78+402641.0,124.695352,40.44267086486,1.73583,0.19769,3.4005,1.189,0.129,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3127,ILTJ081137.28+404723.5,122.905309,40.78936331921,0.86879,0.08695,2.0013,0.67243,0.00012,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3415,ILTJ081440.45+402832.6,123.668914,40.47552749278,0.8968,0.10775,1.768,1.142,0.166,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
10251,,123.412089,41.365029,1.108,0.017,9.7,0.09984,2e-05,Oei et al. 2023,Oei et al. 2023
1777,ILTJ084044.37+363328.3,130.18507670617,36.5577312602,0.71649,0.07166,1.3995,1.21365,7e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
2980,ILTJ083944.43+363725.4,129.9346178,36.62354925438,0.80408,0.10298,1.741,0.792,0.064,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
9617,,130.313716,37.270523,1.817,0.061,4.5,0.57148,0.00016,Oei et al. 2023,Oei et al. 2023
4582,ILTJ083412.52+363852.9,128.552462,36.64807408395,1.09056,0.13396,2.1763,1.069,0.137,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
9334,,131.407882,37.840949,2.85,0.052,8.3,0.42219,0.00018,Oei et al. 2023,Oei et al. 2023
5024,ILTJ084421.01+381736.2,131.0862086,38.29483199744,1.1051,0.14832,2.2927,0.909,0.119,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5956,ILTJ084209.79+381313.2,130.53679419474,38.22560182476,0.83122,0.08326,3.4953,0.24411,5e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
2790,ILTJ084639.88+382753.2,131.6655784,38.46577968244,0.7142,0.09271,1.4314,1.047,0.176,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
2966,ILTJ084508.77+381711.8,131.286391,38.28731985015,0.78669,0.11092,1.6306,0.912,0.15,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
10532,,131.9419167,38.5275917,0.854,0.0,3.0,0.31399,0.0,Mahato et al. 2021,Mahato et al. 2021
3645,ILTJ084437.09+382043.0,131.15247,38.34085918505,0.90204,0.09038,2.1813,0.60167,0.00023,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
2521,ILTJ084539.86+383725.8,131.417244,38.62447858992,0.76421,0.09232,1.5151,1.106,0.144,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
8725,ILTJ084412.06+385800.8,131.0500191,38.96529979185,0.88832,0.11198,1.8803,0.849,0.071,ML (this work),ML (this work)
5973,ILTJ084531.30+391411.1,131.38091,39.23617826968,1.41514,0.14178,4.1256,0.42184,0.00012,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
9881,,130.087547,38.522271,1.463,0.06,3.7,0.54776,0.00013,Oei et al. 2023,Oei et al. 2023
8960,ILTJ084149.86+383348.0,130.4587554,38.55738853257,0.85745,0.15327,2.393,0.455,0.062,ML (this work),ML (this work)
10257,,130.356071,38.741476,1.1,0.031,5.3,0.2039,3e-05,Oei et al. 2023,Oei et al. 2023
10682,,130.501417,38.937529,0.737,0.02,5.5,0.11977,2e-05,Oei et al. 2023,Oei et al. 2023
5997,ILTJ084122.52+385609.6,130.348617,38.93847096201,1.70001,0.28805,8.0027,0.21028,0.01754,RGZ (Hardcastle et al. 2023),Oei et al. 2023
3482,ILTJ083932.01+390939.3,129.881294,39.15872806081,0.80186,0.0954,1.5693,1.197,0.601,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
9093,ILTJ084315.10+394814.2,130.8135684,39.80648697326,0.70306,0.08986,1.5338,0.775,0.06,ML (this work),ML (this work)
5644,ILTJ084226.48+400205.4,130.609477,40.0339607464,0.77506,0.10888,1.8516,0.618,0.054,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
9754,,128.007716,39.929443,1.612,0.043,5.6,0.31946,0.0001,Oei et al. 2023,Oei et al. 2023
1021,ILTJ083153.08+401158.5,127.9755551,40.20223150508,1.25086,0.23582,2.7252,0.778,0.24,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
2216,ILTJ083720.49+385337.6,129.3384673,38.89590509046,0.97666,0.12017,2.0063,0.943,0.085,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5465,ILTJ084203.73+401824.0,130.51523,40.30872809359,0.90773,0.09094,5.5551,0.15164,3e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
4834,ILTJ084226.95+401503.9,130.611123,40.25150667082,1.21974,0.20535,3.502,0.433,0.049,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3519,ILTJ083432.87+393130.0,128.64162132151,39.52462258701,0.71184,0.09855,1.8447,0.522,0.037,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
4114,ILTJ083539.26+394440.2,128.91424551048,39.74453435631,0.80215,0.12372,1.7924,0.726,0.107,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3129,ILTJ083516.01+401607.5,128.816977,40.26837227915,0.94481,0.12544,1.8813,1.081,0.244,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
9133,ILTJ083614.46+402923.0,129.056478,40.49264224355,1.32137,0.16092,2.7315,0.921,0.074,ML (this work),ML (this work)
9672,,129.455942,41.188839,1.722,0.124,6.7,0.2714,0.026,Oei et al. 2023,Oei et al. 2023
3850,ILTJ084919.09+390906.8,132.328868,39.15031111505,0.8064,0.10246,1.6996,0.861,0.077,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6649,ILTJ084716.20+392548.1,131.8128921,39.4320687078,0.89177,0.11166,1.771,1.096,0.178,ML (this work),ML (this work)
3156,ILTJ085042.52+402910.4,132.6754873,40.48633684704,0.8569,0.10373,1.7838,0.898,0.066,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
8086,ILTJ084627.36+404510.3,131.6123536,40.75277974417,0.72477,0.09423,1.4618,1.017,0.155,ML (this work),ML (this work)
9385,,132.519387,40.602175,2.462,0.038,9.7,0.26656,5e-05,Oei et al. 2023,Oei et al. 2023
6350,ILTJ084834.90+404632.4,132.1618,40.7635123345,1.76356,0.17665,4.6876,0.49732,0.00014,RGZ (Hardcastle et al. 2023),Oei et al. 2023
1723,ILTJ084643.99+405827.1,131.686096,40.97350883721,0.9902,0.12959,2.0091,0.991,0.144,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3540,ILTJ084950.44+412137.9,132.462994,41.3602877024,1.35469,0.16221,2.8096,0.91,0.064,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1704,ILTJ085246.00+404811.6,133.196949783,40.80809438521,0.81093,0.08121,2.3898,0.41423,9e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
7059,ILTJ085231.42+405505.2,133.1301775,40.91928976922,0.70657,0.08407,1.3979,1.119,0.136,ML (this work),ML (this work)
9407,,133.130782,40.948514,2.355,0.137,5.3,0.7123,0.0911,Oei et al. 2023,Oei et al. 2023
2041,ILTJ085436.10+411057.4,133.650873,41.18309897012,0.84156,0.1207,1.7112,0.982,0.219,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
8039,ILTJ085608.44+412346.2,134.0345698,41.39440120998,0.8057,0.08067,2.3281,0.42827,8e-05,ML (this work),ML (this work)
2547,ILTJ085658.64+414110.3,134.24375062246,41.68653049606,1.07634,0.17949,2.8714,0.49394,0.06004,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1243,ILTJ085944.59+415113.5,134.944066,41.85068017924,0.90403,0.16231,2.0015,0.744,0.181,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
8682,ILTJ085434.69+420924.2,133.6465795,42.15706461158,1.4876,0.20279,2.9559,1.093,0.327,ML (this work),ML (this work)
2315,ILTJ085542.15+422253.5,133.932326,42.37995685868,1.45646,0.18556,2.9434,1.008,0.133,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5664,ILTJ085537.32+425734.1,133.910411,42.95127437219,0.75489,0.11691,2.036,0.484,0.047,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1657,ILTJ085450.07+424707.9,133.71117446902,42.78861804013,0.72251,0.07243,1.8808,0.5175,0.00023,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
631,ILTJ085430.09+425726.6,133.627217,42.95418660464,0.90112,0.09196,1.7323,1.434,0.263,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6245,ILTJ085345.28+430101.6,133.4379681,43.01634424248,0.80646,0.09268,1.6169,1.045,0.075,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
7854,ILTJ084505.21+410039.0,131.271033,41.01072637219,0.70003,0.06999,1.3464,1.78792,0.00059,ML (this work),ML (this work)
7852,ILTJ084517.85+410902.1,131.3245246,41.15049677195,0.74465,0.09247,1.5035,1.012,0.116,ML (this work),ML (this work)
2885,ILTJ084203.11+413014.9,130.519745,41.51239756146,1.20184,0.12036,5.424,0.22217,4e-05,RGZ (Hardcastle et al. 2023),Oei et al. 2023
4538,ILTJ084402.30+420350.5,131.00989772553,42.06389091074,0.70798,0.09055,1.4563,0.938,0.104,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
9697,,131.243299,42.077392,1.695,0.024,10.5,0.14932,2e-05,Oei et al. 2023,Oei et al. 2023
6111,ILTJ083933.41+412329.8,129.891974,41.39498065313,0.86884,0.10106,1.6906,1.25,0.3,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6128,ILTJ084207.88+415659.4,130.53984323436,41.94039156555,0.92429,0.09257,6.6292,0.12565,2e-05,RGZ (Hardcastle et al. 2023),Oei et al. 2023
710,ILTJ083848.47+420754.8,129.709079,42.13139536041,0.75997,0.07611,3.0415,0.26115,5e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6762,ILTJ083904.25+421626.4,129.7593523,42.27066839973,0.73001,0.09739,2.1045,0.43,0.023,ML (this work),ML (this work)
1689,ILTJ084512.96+423917.6,131.30118751533,42.65071464219,0.92346,0.0924,2.9449,0.36438,3e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
7621,ILTJ084226.92+430645.8,130.6114679,43.11257315496,0.84382,0.09772,1.6547,1.181,0.147,ML (this work),ML (this work)
2941,ILTJ084939.36+421608.5,132.416938,42.26787133545,0.90655,0.14032,1.8393,0.991,0.341,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1493,ILTJ084718.65+422338.4,131.826325,42.39482918456,1.24469,0.12453,3.3917,0.47498,4e-05,RGZ (Hardcastle et al. 2023),Dabhade et al. 2020
5763,ILTJ085057.40+424818.9,132.736609,42.80464518179,0.81517,0.0816,7.6542,0.09238,1e-05,RGZ (Hardcastle et al. 2023),Oei et al. 2023
5839,ILTJ084415.16+430131.9,131.06202,43.021956133,0.91965,0.09201,1.8252,1.0999,0.00028,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
890,ILTJ084639.03+430830.0,131.66233800586,43.14340094788,0.94656,0.11008,1.9471,0.938,0.057,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3237,ILTJ084739.11+433421.8,131.918242,43.5699974058,0.85405,0.10546,1.7414,0.971,0.096,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
10602,,131.728843,44.367627,0.798,0.06,2.0,0.55694,0.00013,Oei et al. 2023,Oei et al. 2023
8623,ILTJ084755.85+445356.4,131.9826219,44.90003803773,0.76678,0.11743,1.5893,0.912,0.211,ML (this work),ML (this work)
4844,ILTJ082713.79+390629.9,126.8080152,39.1064538418,1.20599,0.05097,2.4085,2.396,1.404,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
972,ILTJ082806.13+393532.2,127.028504,39.59451780435,0.87778,0.08787,1.927,0.76155,0.00021,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
