RA,DEC
16.5563,26.840804
15.172221,25.122981
27.52547,26.988551
14.936395,27.034321
31.771808,28.325413
26.746885,25.326433
24.682466,25.761327
3.336225,31.943485
29.97692,26.991836
21.49674,26.557024
21.288117,26.04301
20.815107,25.331235
27.986522,25.048114
0.312083,29.982776
30.921276,26.278078
14.573572,26.860743
31.505685,28.527198
4.09268,30.044907
0.975303,31.647788
20.68554,25.917427
32.36994,29.699526
358.868225,30.038673
6.536198,26.064889
6.693037,26.609616
359.295878,32.203906
32.810368,31.987541
359.713081,30.873509
356.118926,31.14944
32.960212,31.905281
9.577223,25.537038
12.554294,26.115155
23.737068,25.21127
4.541273,31.802762
0.347973,31.724788
27.52547,26.988551
33.522353,29.932803
16.424657,24.869056
33.342484,29.369417
8.108257,24.85209
17.401856,25.381343
29.561539,25.452044
358.596349,30.41508
31.602292,28.760281
357.016151,31.293174
25.597642,27.248303
26.225103,26.285411
21.727275,27.396538
18.31018,23.997849
25.600754,25.655102
11.607081,26.408243
4.742584,31.837887
27.649115,27.21212
2.703416,29.785731
33.196043,28.123009
14.670051,26.907691
15.904063,25.001408
0.35695,31.187444
14.417226,25.052166
28.30004,25.09191
25.904164,23.45807
14.653006,25.657168
15.19646,23.528391
24.664643,23.514016
19.10076,23.910681
26.03351,23.524307
25.027325,22.756749
27.044644,26.637412
15.255582,25.495189
357.182899,31.373102
23.382295,26.393665
25.395898,26.410303
4.535522,31.040374
24.342167,25.281882
15.621003,22.971306
15.172221,25.122981
14.75729,26.865937
14.222682,23.104441
28.640612,26.660591
22.389028,24.941182
33.8754,30.611646
15.142291,26.989914
25.384915,24.626964
17.044653,27.049811
22.303568,24.549579
11.556519,23.795237
29.480677,26.037462
11.498307,22.44944
18.744238,24.251961
10.741655,27.253639
31.870471,25.778302
10.137121,24.690585
17.074312,23.807286
359.56036,31.320444
27.934553,22.541462
0.334251,31.724788
29.449665,24.094629
14.938772,22.353237
359.939214,29.9384
23.959648,27.24634
10.668547,25.16786
11.650294,22.447587
19.729812,24.310182
13.660818,23.334715
2.878954,32.260281
11.889197,26.544386
9.73517,25.992095
25.24219,24.581789
19.477955,23.666464
19.43416,24.21897
357.468397,29.859417
27.295384,26.60382
30.182347,25.855104
358.413814,26.193928
31.912962,30.023431
7.500825,24.812804
12.345604,26.300115
19.900735,24.553896
23.854213,25.630134
15.62833,23.175214
356.149386,32.016425
21.925569,23.285331
17.778217,23.548878
343.02005,28.678179
12.637301,24.130625
32.534833,29.082103
359.506495,30.082002
12.682346,22.772993
28.622071,22.387187
358.266364,29.901126
31.623211,30.03702
23.576714,23.25615
6.976311,27.137772
26.841951,27.176189
12.643104,24.472842
19.171099,23.087376
358.365346,24.971128
26.876686,22.718388
12.560499,25.113913
4.31447,30.077554
14.630821,24.635233
26.551398,22.61782
22.314806,27.040774
28.928777,23.744554
26.344716,23.607543
20.590251,25.800771
18.532098,23.112803
27.801439,24.85024
13.54648,24.30411
22.299295,24.208974
12.65255,24.358344
15.996285,22.68878
23.93789,26.62978
14.804629,24.537522
30.314623,27.085624
20.510327,26.860045
11.979572,22.183202
8.410563,26.759159
24.849821,25.347642
21.958952,26.460511
16.871588,27.001728
22.729338,26.132701
16.854329,24.117427
358.479708,31.446351
32.036017,30.069852
20.68554,25.917427
341.620651,24.982677
10.549501,24.338474
345.233849,28.448794
20.567756,25.722816
11.560817,27.03184
34.569025,31.625117
12.583782,22.88627
26.004883,22.9479
26.593362,25.567713
10.312655,22.896182
32.821355,29.09346
17.17453,22.248092
15.514101,25.068965
33.776736,30.316203
15.19646,23.528391
0.637965,30.026704
357.586471,30.900941
0.240958,29.801632
357.171143,30.946046
25.509298,26.104905
4.31447,30.058728
19.440238,23.736351
6.739592,25.3501
0.260981,30.356801
356.234781,30.946188
0.18745,30.266325
10.307579,25.446424
28.968123,27.109702
12.279997,23.334115
356.060039,30.609708
20.98179,25.992803
197.024167,33.60063
357.202212,32.156527
23.14328,24.248337
1.348988,30.641373
22.599356,23.946084
13.876035,24.960297
31.141724,26.952118
24.05487,24.581208
355.721754,24.546901
4.406834,30.093181
32.580144,28.711618
12.401743,24.306077
26.143417,23.175824
197.60058,33.31964
30.653637,25.461161
27.4222,23.550062
14.664557,23.555588
1.619366,31.32618
28.311755,25.16932
32.263543,31.793715
10.312256,25.837412
32.784955,32.29873
28.474238,27.075419
196.975202,31.843823
11.122642,23.869734
8.659424,25.648818
14.771569,23.182016
31.833799,25.788169
18.674058,22.983988
27.043885,27.426247
26.412309,23.456645
2.941385,32.424153
15.14125,22.336842
27.919565,25.640465
21.091139,25.483143
31.764554,29.515182
15.581344,25.610155
30.087719,25.396036
2.357726,31.245967
26.261894,22.981438
15.904063,25.001408
4.174239,31.650466
11.211288,22.503313
2.627513,30.611558
13.881951,24.467845
2.3341,30.150914
31.165782,28.303027
9.879076,26.630024
358.870043,31.585431
24.156416,25.817942
20.906886,25.697449
7.712584,26.331365
28.434455,24.644088
24.748758,23.68188
196.565655,31.098627
6.663726,26.474986
17.40125,25.436456
30.659537,29.506496
19.379929,24.226706
28.268974,22.944021
4.389737,30.325612
8.302293,26.380928
197.067064,31.168017
7.743733,26.435517
34.190046,32.066401
22.266112,23.16299
7.005802,26.080199
16.440426,23.496174
198.621669,32.8023
23.00146,23.389436
15.025949,25.785782
10.559906,25.08299
11.600307,25.356655
23.211146,24.864727
359.905761,30.0442
356.651576,30.914423
14.614474,26.8828
14.008194,24.23377
28.79241,25.828241
20.431984,24.279244
29.429934,22.879105
31.875374,27.810992
356.157641,31.375851
197.067064,31.168017
13.171735,27.224426
356.234781,30.946188
13.05442,25.686612
14.015109,26.453996
33.320761,28.063691
18.621634,24.096985
10.13287,24.823855
14.85371,22.980027
358.467014,31.132568
14.380434,23.673218
23.722874,25.657224
21.371687,24.165987
20.348974,24.140318
15.736104,26.85101
28.907045,25.391659
29.104713,24.281238
9.537402,25.619293
13.829038,24.947205
0.335131,31.724788
26.738641,25.868162
356.310555,31.618913
22.229502,27.359729
4.54595,31.223293
21.012525,22.573335
1.146328,30.009193
8.917119,25.567212
1.234901,31.39185
33.017357,29.657027
15.596966,26.623474
33.891682,32.403912
10.850456,26.535603
23.229239,24.864727
16.460407,26.622235
199.477572,31.31131
17.838618,23.62621
30.314064,26.614479
197.01719,31.788882
20.580731,24.853423
15.522277,24.902365
30.588568,25.902169
208.419477,31.78752
25.834607,25.340128
28.707883,27.157457
199.195481,32.3169
29.028217,24.06597
17.719499,23.679196
345.622853,27.306187
1.01695,30.926563
206.423436,31.402067
32.639755,27.794613
29.502934,23.299062
11.936654,24.349744
25.994976,23.622495
8.167928,25.208782
196.663687,32.021465
28.520272,23.989628
14.286305,22.963824
15.090757,27.028647
33.317641,32.300124
11.614601,22.442939
197.520815,32.893725
24.705038,27.502856
28.592947,26.374765
206.949993,32.974188
25.103135,22.649167
357.645635,31.827236
23.629171,23.604206
26.747122,22.718137
25.065435,25.172036
3.959189,30.621256
15.845551,25.263766
26.227204,26.450444
33.68066,29.842918
28.741965,24.166398
0.729422,31.614137
16.186636,25.504706
11.786337,22.428139
198.138567,33.23787
16.413845,26.592731
21.377214,26.32485
13.540631,26.582852
359.775113,32.210789
28.202349,22.36173
32.092303,27.708813
357.532215,32.113183
2.379635,31.825336
25.864196,22.951887
23.835178,23.247361
19.909829,22.242774
28.068132,25.841205
31.436969,28.750858
30.699922,26.62981
22.426221,25.813276
28.186694,22.657513
344.633608,28.718847
33.852781,30.122271
206.450163,33.660341
34.882022,31.473913
22.007237,26.727493
15.782685,25.066985
29.632231,24.994017
26.101961,25.88722
359.726598,32.308753
12.405448,22.930308
33.163183,27.795376
18.445492,25.592905
3.353528,31.962291
198.240749,31.327146
198.157558,32.671257
11.394733,27.063117
21.802071,27.545774
25.219685,25.671228
21.611302,23.03973
14.915123,23.408275
23.99763,23.78997
12.73508,23.459686
21.224126,23.413871
22.659852,22.558948
11.084882,22.610492
27.58427,27.063423
358.751406,30.156994
207.802215,33.365208
31.919647,26.661487
21.004499,22.703768
358.466478,30.131358
15.64304,25.894598
28.091948,24.310451
198.157558,32.671257
33.068077,28.067323
10.27181,26.50146
358.506371,30.331119
16.767426,27.065596
356.089842,31.60865
341.755828,27.132815
11.172304,25.062702
31.239325,26.493425
13.304075,24.528444
12.045996,22.514782
356.708574,32.37489
11.601856,25.510331
354.361655,25.950562
10.862915,22.789013
10.25495,25.303327
16.10846,24.6425
7.995277,24.893948
31.492441,28.389931
23.229239,24.864727
19.049496,22.984931
24.554142,25.756864
31.70181,25.733557
1.400571,30.278559
20.490101,24.432993
12.56993,22.747045
340.910315,28.453051
24.963055,22.707855
23.840141,26.191961
24.436921,23.735301
13.451368,24.570576
356.357483,32.188411
198.665018,32.612968
13.959628,26.409576
17.455748,26.089395
15.45325,23.682561
24.513749,27.287631
358.489367,31.62596
29.664943,23.57108
8.705463,26.364101
8.11902,26.512012
33.50947,31.305025
16.593967,22.3604
17.801391,22.272637
22.494354,24.575837
207.57634,31.155806
16.883653,22.899893
2.931308,31.500407
25.337874,22.434295
27.554328,27.288768
29.31016,26.04709
359.678685,31.16586
12.042268,24.582088
29.122816,22.550989
10.7777,22.630937
24.556391,24.526566
6.739592,25.3501
353.001812,24.658618
34.936329,31.623544
359.368937,30.476398
24.984532,23.121564
32.903719,28.906535
26.97299,26.085018
32.67948,27.875932
22.529363,24.824322
11.495637,25.508927
25.858903,24.092161
29.075142,26.063982
11.881834,25.069046
29.480677,26.037462
0.342683,25.600457
2.030266,31.283088
356.745358,30.319843
196.43623,32.814871
14.891176,26.444009
16.932006,23.238987
355.915208,30.517675
357.620757,30.079895
15.139096,23.552787
206.10972,33.521021
359.713081,30.873509
10.13287,24.823855
357.433215,30.898223
27.323781,23.04237
205.762723,31.730403
34.118211,32.000517
17.653114,25.224744
27.785612,22.529035
11.92376,26.415822
22.518324,25.905739
197.19992,30.950892
31.604841,26.506334
17.012641,27.001826
343.845098,28.070304
344.927774,27.464862
22.648731,23.142475
9.926704,23.598376
197.43191,33.429761
27.97378,26.886368
1.934257,31.250343
16.581392,27.271828
27.095163,23.10255
16.563141,24.230442
18.573409,23.051553
28.709048,23.498745
12.372862,24.124648
356.753804,31.140967
32.572718,29.95377
11.662403,22.75605
20.774211,22.430076
10.534951,24.787246
25.361546,26.846957
28.351122,25.731008
28.842217,24.725673
33.320761,28.063691
24.028662,23.132079
26.583504,25.404244
4.503755,30.103096
29.82719,25.567681
33.897449,30.123426
358.14109,32.026146
2.179579,30.875348
21.840045,22.473118
13.93958,22.660496
207.160406,33.166126
28.311113,22.721133
29.155381,25.648665
352.603129,26.954378
10.087631,25.099011
33.033311,31.087607
14.705347,22.353132
13.647131,23.745222
14.584273,22.170064
4.503755,30.103096
205.711796,31.633381
31.405672,26.834332
10.745209,23.246377
21.413144,26.933308
18.744412,23.505133
34.159473,31.693645
7.211406,27.453163
19.910194,24.438463
13.184544,24.331549
10.826575,23.986484
1.972293,30.763821
357.660828,29.660661
20.712543,25.744827
32.607638,29.986607
12.529706,24.432242
18.497971,24.255821
2.997414,32.141993
19.803437,23.057924
358.389937,30.147267
18.559759,23.773933
12.448521,24.434361
11.72165,23.930143
15.836503,27.326537
22.303568,24.549579
11.889197,26.544386
24.001522,23.881194
21.348419,27.1916
4.09268,30.044907
10.442989,26.590111
24.554142,25.756864
14.507838,24.216736
10.211007,24.390771
29.176796,22.64685
28.605245,22.520999
205.483001,31.848901
13.416511,22.976625
27.794404,27.347603
30.649731,26.440459
22.054724,25.733941
7.724342,27.220952
6.848345,24.605985
355.659691,26.370283
29.604374,24.85931
12.483052,23.960522
196.932578,32.26826
11.122642,23.869734
32.036676,29.256212
6.241808,25.620726
23.006777,22.080058
17.22581,24.335262
18.318311,23.7235
14.568042,26.564132
26.02195,23.321596
15.19646,23.528391
14.180313,23.066528
6.849804,25.715804
11.510287,25.237664
3.073213,30.770494
13.599144,26.064187
20.143172,24.378063
21.566248,25.181405
21.377214,26.32485
26.277586,22.980933
31.736309,28.185126
358.968312,30.773297
23.580454,24.112109
33.534836,31.613179
23.011166,24.590029
13.960624,25.208004
23.949361,24.96035
196.743129,31.756587
15.996555,26.66794
21.564341,25.67629
9.147571,26.672805
196.754179,31.373746
203.697798,33.148096
204.207788,33.110872
359.946704,30.854897
22.39398,23.895621
13.788339,27.242485
13.518056,23.18766
10.212237,22.76793
13.336238,24.734842
28.381952,23.917982
356.580452,25.979463
26.26818,25.2546
34.080213,30.56431
15.146309,23.561472
7.211406,27.453163
204.372581,33.324363
16.172477,24.709641
15.324031,27.17609
9.855681,25.255521
11.157162,24.335557
205.691661,32.195009
14.042965,26.702831
9.916837,24.46179
19.621843,22.878834
15.018516,23.438743
208.118138,31.26508
358.198454,31.919801
198.746319,31.255948
13.20807,24.896144
197.431169,32.07938
21.251287,23.552063
202.709538,31.941486
17.132657,25.183401
203.214583,32.508374
206.965993,33.298856
17.877318,23.213711
15.996896,26.527595
21.394879,24.325181
33.688575,32.399551
203.214583,32.508374
206.752403,31.158003
26.890985,26.021253
11.553667,22.732184
9.326166,26.21366
30.898209,27.975997
32.863928,27.898364
357.007235,32.226438
28.759945,22.254027
27.167503,25.039879
0.861667,30.096549
8.670799,25.814387
14.771569,23.182016
16.890803,24.726196
25.849179,25.44373
33.033015,29.136545
205.795556,32.470061
32.789583,29.953149
23.222405,23.442126
20.852141,22.668456
17.127552,23.315078
23.687579,24.089161
16.572834,26.417067
9.960342,25.487827
20.693399,23.365392
21.017623,23.04631
11.24239,22.370423
33.077303,28.389101
16.555208,23.230785
20.758558,23.763007
25.360573,23.868405
9.366833,27.161157
23.539648,26.147332
32.552977,30.665947
9.750247,25.674212
22.078159,25.540809
21.746531,24.160938
15.280779,23.31206
13.969754,22.733685
8.230014,26.047735
4.31447,30.058728
19.695737,24.472304
3.02436,30.505245
208.059362,31.456213
32.883478,28.754183
32.676378,29.205341
19.085409,24.217558
20.109603,22.848023
22.662285,24.573674
25.189406,27.354065
30.982058,28.894216
9.087475,26.502645
33.253566,31.881588
12.972022,27.311952
0.640344,31.55135
359.223314,30.182074
20.318168,22.31579
207.568033,32.617228
24.521133,26.619333
25.917172,25.290224
27.431487,23.786959
16.248063,25.76883
19.165452,23.455746
31.519046,29.288534
22.665909,22.484097
203.283203,31.451907
1.377515,29.852502
16.825251,22.58872
16.171494,23.350772
22.665909,22.484097
22.331952,24.889915
33.731818,30.875884
29.518996,27.238706
25.832601,24.470716
16.311442,22.938493
14.043107,23.343912
25.954198,24.414006
26.76006,27.161568
10.625633,24.533229
14.926695,25.907525
9.227813,25.246599
16.581392,27.271828
31.313833,29.510801
197.26838,31.545369
22.18861,24.996344
27.934553,22.541462
22.805245,25.824182
23.639556,23.240334
29.330698,25.62972
204.584159,33.162111
32.055632,32.038463
28.418603,26.372776
353.071375,25.422187
13.054457,23.177091
29.429934,22.879105
25.621783,26.116809
10.788686,24.994708
28.91219,22.315011
20.827185,26.462845
16.766119,24.220462
206.738835,31.28272
21.017623,23.04631
22.800382,23.950419
15.095721,24.470373
19.12335,26.810939
31.764554,29.518857
13.960624,25.208004
4.443046,31.742391
15.133174,25.255597
23.722266,25.578462
15.96502,25.990922
8.001111,26.670188
14.043107,23.343912
28.293316,24.293691
15.822591,24.282167
20.827185,26.462845
10.419134,26.962147
26.583845,26.627359
17.976335,24.436123
10.007867,23.815087
9.660096,26.381719
30.125912,24.816886
24.95142,23.077712
14.451481,22.450877
2.785954,32.309489
17.936153,25.504445
6.277732,26.389673
17.48022,22.540341
24.792863,27.055097
13.493571,23.662492
20.912739,25.337857
205.390441,31.699396
27.73242,23.21175
7.314974,26.146559
20.408886,22.217139
25.210783,23.025991
20.709282,24.131578
34.4582,31.098198
198.490664,32.113316
28.183629,23.964151
205.85063,32.730193
9.042913,25.701756
11.594098,22.643467
31.704703,29.299209
23.505342,22.330555
23.803196,24.543848
24.247029,25.957878
31.764554,29.518857
16.669346,22.765199
29.60279,25.600968
6.426814,25.453119
13.870935,22.769149
29.92602,26.693295
26.534832,26.062683
27.211756,23.643506
12.818668,23.637012
15.002646,22.664356
10.202448,25.483262
352.49695,26.615356
355.891518,30.10474
1.750001,30.52124
7.181112,27.33849
28.456244,22.955542
8.367993,25.817289
14.606553,22.600805
11.315936,22.533189
9.010047,25.594131
6.544922,25.656685
4.281398,31.233415
16.593668,22.55088
7.394351,25.695748
203.371797,33.043315
20.313368,23.860296
205.985718,31.489247
17.034857,24.634792
204.908814,31.502336
4.522184,30.076845
19.017096,23.212767
31.853925,28.049288
3.246918,29.793114
28.27698,26.689455
