radio_name,host_name,RAJ2000,DEJ2000,z,e_z,LengthMpc,e_LengthMpc,FirstDisc,DateDisc,Ref
ILTJ170140.81+650930.4,,255.414869,65.160182,1.014,0.164,0.878,0.061,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ170149.21+420041.6,,255.454933,42.011189,1.088,0.311,1.401,0.137,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ170204.56+432639.5,,255.51877,43.444663,0.716,0.076,0.87,0.057,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ170206.33+411139.3,,255.528158,41.194851,0.544,0.036,0.788,0.047,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ170208.20+412522.8,,255.535708,41.420627,0.816,0.051,0.708,0.049,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ170214.92+584704.2,,255.563945,58.784821,0.525,0.054,0.771,0.057,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ170229.59+680026.4,,255.613979,68.004103,0.666,0.034,0.83,0.047,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ170229.88+361041.0,,255.626436,36.175949,1.09,0.107,0.888,0.053,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ170231.62+412411.2,,255.627384,41.402449,0.976,0.227,1.338,0.111,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ170245.01+370632.1,,255.690513,37.106075,0.802,0.064,0.907,0.052,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ170245.80+350820.5,,255.691113,35.14202,0.60492,2e-05,1.224,0.042,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ170256.86+421731.2,,255.736771,42.292212,0.468,0.046,1.47,0.088,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J170256.87+421720.5,255.73875,42.288611,0.476,,1.506,0.091,Dabhade et al. 2020 / prior,2020-08-05,Dabhade et al. 2020 / prior
ILTJ170300.26+412405.7,,255.749569,41.400956,0.22762,3e-05,0.96,0.023,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ170306.71+391311.3,,255.779929,39.219675,0.731,0.071,0.815,0.054,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ170320.32+293808.8,,255.834523,29.637721,0.938,0.069,0.733,0.051,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ170322.88+444754.1,,255.843178,44.798621,1.456,0.124,1.251,0.052,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ170333.72+385105.7,,255.891324,38.852045,1.167,0.319,0.694,0.072,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J170338.88+463716.8,255.912033,46.621355,0.2041,4e-05,1.724,0.021,Oei et al. 2022,2022-10-24,Oei et al. 2022
ILTJ170339.89+394610.7,,255.913209,39.768742,0.834,0.077,1.536,0.066,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ170338.73+630918.6,,255.914232,63.15589,0.791,0.05,0.959,0.052,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ170412.09+305816.4,,256.053459,30.968957,0.32172,5e-05,0.709,0.029,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
,J170421.32+413438.2,256.088837,41.577281,0.29915,5e-05,1.183,0.027,Oei et al. 2022,2022-10-24,Oei et al. 2022
ILTJ170421.91+415436.8,,256.091656,41.910274,1.012,0.134,1.275,0.064,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
,J170449.51+391450.8,256.206321,39.247456,0.6903,0.047,2.102,0.072,Oei et al. 2022,2022-10-24,Oei et al. 2022
ILTJ170452.04+311825.0,,256.216768,31.30724,0.337,0.044,0.752,0.071,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ170451.27+424817.0,,256.218513,42.799495,0.66682,5e-05,0.874,0.043,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ170510.32+302246.4,,256.291549,30.381461,0.44255,8e-05,0.858,0.035,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ170517.88+394025.2,,256.324373,39.67478,0.811,0.067,1.19,0.057,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J170525.01+774438.1,256.354233,77.74392,0.1849,0.0159,1.191,0.084,Oei et al. 2022,2022-10-24,Oei et al. 2022
ILTJ170529.37+651503.0,,256.368729,65.247817,1.859,0.732,0.725,0.095,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ170535.08+313201.3,,256.398328,31.53707,0.832,0.278,1.421,0.22,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ170541.72+365629.5,,256.422599,36.941033,0.508,0.097,0.722,0.085,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ170550.66+393347.3,,256.461351,39.562976,0.985,0.21,0.721,0.068,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ170617.88+691028.1,,256.554349,69.174858,0.31398,0.01141,1.28,0.042,Oei et al. 2022,2022-10-24,Mostert & Oei et al. 2024
ILTJ170625.54+434037.4,,256.605992,43.677831,0.85,0.477,1.049,0.327,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J170627.63+102453.7,256.615125,10.414922,0.32,0.0447,1.528,0.15,Dabhade et al. 2020 / prior,2020-08-05,Dabhade et al. 2020 / prior
ILTJ170633.87+361456.1,J170634.12+361508.0,256.642208,36.252222,0.917,6e-05,1.063,0.048,Mahato et al. 2021,2021-11-22,Mostert & Oei et al. 2024
ILTJ170647.71+321423.1,,256.700263,32.239681,1.06929,8e-05,0.716,0.05,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ170653.60+595642.9,,256.723265,59.942867,0.855,0.048,1.5,0.054,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ170707.50+294945.8,,256.782042,29.831031,0.79315,0.00011,0.721,0.046,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J170721.22+594158.9,256.838457,59.699704,0.06522,1e-05,1.32,0.008,Oei et al. 2022,2022-10-24,Oei et al. in prep.
,J170722.26+271131.9,256.842792,27.192222,1.514,0.00126,0.766,0.051,Mahato et al. 2021,2021-11-22,Mahato et al. 2021
ILTJ170725.10+364349.2,,256.857163,36.731028,0.487,0.044,0.847,0.056,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J170729.18+223803.4,256.871598,22.634285,0.20712,6e-05,0.988,0.021,Oei et al. 2022,2022-10-24,Oei et al. 2022
ILTJ170730.49+420926.0,,256.882875,42.159515,0.36931,6e-05,1.05,0.032,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ170804.35+383703.8,,257.017734,38.619056,1.016,0.174,0.873,0.064,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ170817.40+594621.6,,257.072668,59.772541,1.057,0.43,0.686,0.136,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ170821.58+325433.7,J170825.39+325431.6,257.105811,32.908781,0.7502,0.0551,2.715,0.088,Oei et al. 2022,2022-10-24,Mostert & Oei et al. 2024
ILTJ170836.37+370024.8,,257.150676,37.010532,0.715,0.111,1.337,0.097,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ170850.56+610724.5,,257.211601,61.122728,0.646,0.124,0.724,0.078,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ170909.02+295333.3,,257.288194,29.892231,1.074,0.109,0.745,0.053,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ170909.53+371248.1,,257.289784,37.212945,0.713,0.085,0.698,0.056,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ170928.93+383315.7,,257.370464,38.55486,0.87628,0.12,0.73,0.057,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ170936.39+461928.5,,257.39966,46.325458,0.39,0.044,0.705,0.06,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ170948.75+361515.5,,257.451194,36.253258,0.811,0.248,0.925,0.131,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ170951.30+460911.4,,257.461993,46.153101,0.846,0.067,0.833,0.052,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ170958.32+322502.2,,257.489923,32.421233,0.685,0.061,0.999,0.058,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171004.67+323944.2,,257.521259,32.662272,0.77,0.05,0.703,0.048,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171010.04+345317.4,,257.538334,34.891028,0.813,0.077,0.705,0.052,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171009.81+374117.3,,257.541187,37.687706,0.978,0.082,0.926,0.052,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ171015.00+610008.7,,257.547809,61.005297,1.193,0.165,1.172,0.058,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171035.36+301912.6,,257.647982,30.321896,0.925,0.166,0.7,0.061,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171040.29+353052.7,,257.662019,35.516315,0.50784,0.0001,1.036,0.038,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171107.35+294433.0,J171105.68+294457.4,257.773683,29.74929,0.27381,4e-05,0.776,0.026,Oei et al. 2022,2022-10-24,Mostert & Oei et al. 2024
,J171117.65+652252.9,257.823571,65.381386,0.9438,0.0493,2.674,0.061,Oei et al. 2022,2022-10-24,Oei et al. 2022
ILTJ171128.43+300816.0,,257.870329,30.139607,0.995,0.107,0.94,0.055,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171130.15+333329.5,,257.876199,33.563025,1.139,0.148,1.205,0.059,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J171137.97+580330.1,257.908247,58.058387,0.14656,2e-05,1.128,0.016,Oei et al. 2022,2022-10-24,Oei et al. in prep.
ILTJ171142.48+434859.0,,257.918385,43.816455,0.883,0.068,0.902,0.053,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171144.15+375216.2,,257.933545,37.869565,0.922,0.09,1.032,0.057,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ171145.42+465532.7,,257.942885,46.920017,1.00502,0.11511,1.182,0.06,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171158.87+341818.7,,258.002087,34.310213,0.257,0.069,0.994,0.202,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171204.00+431634.0,,258.016073,43.27552,0.463,0.041,0.783,0.053,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171203.84+362901.9,,258.016126,36.483187,1.067,0.164,0.815,0.058,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171210.78+382443.1,,258.046577,38.42167,0.405,0.056,1.202,0.107,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171219.15+660013.4,,258.081463,66.00432,1.06,0.163,0.703,0.056,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ171220.30+425221.7,,258.083322,42.870899,0.592,0.094,0.767,0.072,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J171223.65+355827.8,258.096667,35.974972,0.803,,1.946,0.081,Dabhade et al. 2020 / prior,2020-08-05,Dabhade et al. 2020 / prior
ILTJ171227.29+355757.9,,258.104582,35.971368,0.46,0.05,1.722,0.113,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171230.19+323607.6,,258.134868,32.598734,0.73,0.071,1.005,0.059,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ171235.83+393529.5,J171234.97+393531.1,258.145746,39.591978,0.21647,3e-05,2.913,0.022,Oei et al. 2022,2022-10-24,Mostert & Oei et al. 2024
ILTJ171235.32+335714.8,,258.147719,33.953977,2.273,0.809,0.802,0.09,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171253.45+415314.0,,258.22237,41.888518,0.906,0.101,0.935,0.056,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171254.81+394249.4,,258.231416,39.71331,1.25288,0.00019,0.941,0.052,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
,,258.281754,68.437011,0.33027,0.04887,1.729,0.173,Oei et al. 2022,2022-10-24,Oei et al. 2022
ILTJ171312.08+390351.0,J171314.45+390414.4,258.310215,39.070692,0.16459,2e-05,1.504,0.017,Oei et al. 2022,2022-10-24,Mostert & Oei et al. 2024
ILTJ171314.92+452342.6,,258.313787,45.395203,0.608,0.042,0.851,0.049,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171320.65+444437.1,J171322.20+444503.0,258.34251,44.750845,0.2949,0.0164,1.28,0.057,Oei et al. 2022,2022-10-24,Mostert & Oei et al. 2024
ILTJ171325.02+382546.7,,258.354053,38.429052,0.916,0.119,1.104,0.063,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171338.83+374853.7,,258.40933,37.81568,0.47744,8e-05,0.792,0.037,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171337.19+395942.8,J171339.03+395934.1,258.41263,39.992826,0.2294,0.0207,1.36,0.096,Oei et al. 2022,2022-10-24,Mostert & Oei et al. 2024
ILTJ171341.48+354007.2,,258.415442,35.667744,0.59491,0.00023,0.741,0.041,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ171350.39+674643.9,,258.459876,67.777933,0.93454,0.04644,1.795,0.054,Oei et al. 2022,2022-10-24,Mostert & Oei et al. 2024
ILTJ171359.49+424020.1,,258.498748,42.671872,0.52137,0.00023,0.853,0.038,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171409.01+304257.8,,258.537828,30.716151,0.83,0.11,0.722,0.056,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ171423.42+385005.3,,258.598494,38.837462,0.39848,6e-05,1.001,0.033,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J171424.20+624710.8,258.600834,62.786341,0.182,0.0064,1.726,0.053,Oei et al. 2022,2022-10-24,Oei et al. 2022
ILTJ171438.88+304736.2,,258.662306,30.790412,0.842,0.078,0.945,0.055,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171439.96+321502.0,,258.669453,32.256924,0.37752,7e-05,0.735,0.032,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171447.11+664453.8,J171445.03+664541.8,258.687665,66.761632,0.2864,0.0132,1.121,0.045,Oei et al. 2022,2022-10-24,Mostert & Oei et al. 2024
ILTJ171445.80+453830.9,,258.687691,45.641952,0.464,0.049,1.0,0.07,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J171448.18+275919.0,258.700787,27.988625,0.96407,0.00031,0.808,0.049,Mahato et al. 2021,2021-11-22,Mahato et al. 2021
ILTJ171450.09+402105.6,,258.704525,40.355077,0.822,0.072,1.189,0.058,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ171506.94+395027.2,,258.776704,39.838554,1.019,0.071,0.851,0.051,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ171508.46+361949.1,,258.784877,36.330612,0.55421,8e-05,0.796,0.04,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J171509.09+640253.5,258.787893,64.048195,0.08001,1e-05,0.702,0.009,Oei et al. 2022,2022-10-24,Oei et al. in prep.
ILTJ171516.05+373157.4,,258.81282,37.532425,1.288,0.246,0.907,0.059,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171517.74+340131.8,,258.824534,34.02503,0.459,0.096,0.888,0.115,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J171530.04+643951.5,258.875189,64.664326,0.07898,2e-05,0.926,0.009,Oei et al. 2022,2022-10-24,Oei et al. in prep.
ILTJ171539.34+683006.5,,258.913267,68.499736,0.956,0.081,1.496,0.059,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171546.12+294300.4,,258.935471,29.710497,0.79239,0.00014,1.178,0.047,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171609.37+381215.3,,259.038923,38.20672,0.81189,0.00012,0.866,0.047,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ171610.94+341251.1,J171609.73+341253.6,259.040576,34.214899,0.32007,6e-05,1.701,0.029,Oei et al. 2022,2022-10-24,Mostert & Oei et al. 2024
ILTJ171616.67+421940.9,,259.068741,42.328013,0.9,0.453,0.699,0.187,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171623.48+294729.7,,259.097721,29.792525,1.718,0.67,0.771,0.106,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171628.84+412116.2,,259.122444,41.354861,0.52454,0.00022,0.816,0.039,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171642.82+465643.1,,259.175148,46.945366,0.804,0.124,0.815,0.065,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171654.88+362548.7,,259.227169,36.429415,0.64452,0.00013,0.734,0.043,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171708.98+323950.5,,259.286878,32.66468,1.7,0.01,1.223,0.051,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
,J171725.16+294332.9,259.354847,29.725828,0.19945,5e-05,0.877,0.02,Oei et al. 2022,2022-10-24,Oei et al. 2022
ILTJ171742.02+661112.0,,259.425827,66.184756,1.07,0.181,0.784,0.059,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171749.03+442801.7,,259.454141,44.466986,0.893,0.061,0.843,0.051,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171804.26+661441.6,,259.521144,66.245587,1.242,0.11,0.773,0.052,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171821.54+370301.0,,259.594318,37.049531,0.753,0.085,1.907,0.093,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171826.85+390547.8,,259.611743,39.096594,0.904,0.151,0.981,0.07,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171847.99+683332.3,J171848.31+683318.8,259.701295,68.555237,0.4198,0.0321,1.127,0.062,Oei et al. 2022,2022-10-24,Mostert & Oei et al. 2024
,J171850.34+425255.4,259.709752,42.882071,0.1927,0.0109,1.528,0.071,Oei et al. 2022,2022-10-24,Oei et al. 2022
ILTJ171859.24+411339.2,J171900.37+411311.4,259.751547,41.21986,0.5781,0.2215,2.349,0.535,Oei et al. 2022,2022-10-24,Mostert & Oei et al. 2024
ILTJ171906.83+344137.7,,259.780056,34.693085,0.92,0.102,0.776,0.055,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ171907.64+303148.7,,259.783342,30.529551,0.49369,4e-05,0.994,0.038,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ171910.55+371521.9,,259.793503,37.255616,1.013,0.4,0.703,0.129,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J171914.07+434043.1,259.808636,43.678663,0.0923,0.0093,1.31,0.12,Oei et al. 2022,2022-10-24,Oei et al. in prep.
ILTJ171924.30+304505.9,,259.853675,30.752631,0.50954,9e-05,1.026,0.038,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171931.44+293900.0,,259.879758,29.648952,1.077,0.334,0.906,0.109,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ171938.46+291848.2,,259.91172,29.315115,1.197,0.01,0.735,0.051,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ171959.14+322402.1,,259.999352,32.396971,0.43,0.076,0.765,0.088,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ172000.86+312451.7,,260.006133,31.414011,0.26337,4e-05,0.805,0.025,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ172006.28+334144.7,,260.026724,33.695978,0.967,0.055,1.846,0.055,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ172027.84+370636.5,,260.115071,37.111891,0.966,0.177,0.726,0.062,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ172052.17+392427.0,,260.210519,39.414437,0.486,0.063,1.586,0.12,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J172051.08+294256.8,260.212871,29.715782,0.62,0.0435,3.642,0.123,Oei et al. 2022,2022-10-24,Mostert & Oei et al. 2024
ILTJ172050.69+335740.5,J172051.44+335740.6,260.214348,33.961303,0.413,0.031,1.286,0.067,Oei et al. 2022,2022-10-24,Mostert & Oei et al. 2024
,J172052.81+272119.0,260.220049,27.355302,0.10433,2e-05,0.902,0.012,Oei et al. 2022,2022-10-24,Oei et al. in prep.
ILTJ172059.47+380657.4,,260.24351,38.117451,0.711,0.076,1.353,0.073,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ172100.90+323332.8,,260.255026,32.563509,0.662,0.322,1.201,0.343,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J172107.89+262432.1,260.282914,26.408937,0.16963,2e-05,0.861,0.018,Dabhade et al. 2020 / prior,2020-08-05,Oei et al. 2022
ILTJ172109.18+354228.7,J172109.49+354216.0,260.289542,35.704469,0.28321,2e-05,1.047,0.027,Dabhade et al. 2020 / prior,2020-08-05,Mostert & Oei et al. 2024
ILTJ172111.64+423617.9,,260.299858,42.605522,0.52491,0.02209,1.858,0.056,Oei et al. 2022,2022-10-24,Mostert & Oei et al. 2024
ILTJ172157.49+353959.9,,260.491475,35.664984,0.399,0.036,1.05,0.066,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
,J172207.46+313409.9,260.531085,31.569437,0.2935,0.0297,1.49,0.109,Oei et al. 2022,2022-10-24,Oei et al. 2022
ILTJ172214.24+393755.1,,260.557448,39.631451,0.524,0.067,0.743,0.063,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ172216.07+320851.7,,260.570875,32.153544,0.229,0.035,1.229,0.145,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ172216.39+664830.4,,260.571383,66.808964,1.556,0.401,0.711,0.059,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ172223.70+432902.6,,260.604003,43.486402,1.008,0.089,0.77,0.052,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ172252.12+313151.3,,260.704469,31.532218,0.742,0.05,2.577,0.08,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ172249.40+463109.5,,260.708194,46.520687,1.135,0.112,0.919,0.053,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ172308.69+301715.6,,260.783646,30.287835,0.667,0.1,0.73,0.064,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ172319.63+450756.3,,260.831893,45.131905,0.249,0.016,1.253,0.065,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ172320.75+355758.4,J172320.75+355805.6,260.836492,35.968241,0.13376,2e-05,0.957,0.015,Oei et al. 2022,2022-10-24,Oei et al. in prep.
,J172320.79+341758.0,260.836643,34.299446,0.20557,0.00039,0.961,0.021,Mahato et al. 2021,2021-11-22,Oei et al. 2022
ILTJ172322.65+304056.0,,260.845866,30.680633,0.58,0.051,0.846,0.054,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ172330.84+332704.6,,260.87634,33.44809,0.726,0.04,0.828,0.048,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ172336.78+391740.0,,260.904028,39.291602,1.047,0.133,0.734,0.054,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ172341.31+692906.0,,260.921768,69.483374,0.93,0.063,0.808,0.05,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
,,260.948338,45.781515,0.92165,0.07514,1.979,0.067,Oei et al. 2022,2022-10-24,Oei et al. 2022
,J172349.35+673054.4,260.95563,67.515126,0.1907,0.0192,2.065,0.165,Oei et al. 2022,2022-10-24,Oei et al. 2022
ILTJ172405.39+344023.4,,261.022175,34.671537,1.024,0.087,0.713,0.051,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J172443.80+435522.3,261.18254,43.922886,0.258,0.0187,1.188,0.067,Oei et al. 2022,2022-10-24,Oei et al. 2022
ILTJ172446.90+323433.9,,261.190733,32.575825,0.459,0.082,0.878,0.097,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ172446.45+465235.1,,261.201947,46.892446,0.904,0.072,0.918,0.053,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
